Time,Signal
0.0,0.0
0.002777777777777778,0.020360767547893555
0.005555555555555556,0.04071309344359583
0.008333333333333333,0.06104853953485687
0.011111111111111112,0.08135867466785829
0.01388888888888889,0.10163507818280189
0.016666666666666666,0.12186934340514748
0.019444444444444445,0.14205308113105242
0.022222222222222223,0.16217792310556745
0.025,0.1822355254921475
0.02777777777777778,0.20221757233203796
0.030555555555555558,0.22211577899210336
0.03333333333333333,0.24192189559966773
0.036111111111111115,0.2616277104629436
0.03888888888888889,0.28122505347563065
0.04166666666666667,0.3007057995042732
0.044444444444444446,0.3200618717569716
0.04722222222222222,0.33928524513205127
0.05,0.3583679495453003
0.05277777777777778,0.37730207323439696
0.05555555555555556,0.39607976603915684
0.058333333333333334,0.4146932426562391
0.061111111111111116,0.4331347858669631
0.0638888888888889,0.45139674973689686
0.06666666666666667,0.4694715627858908
0.06944444444444445,0.48735173112724234
0.07222222222222223,0.5050298415746901
0.075,0.5224985647159488
0.07777777777777778,0.5397506579515129
0.08055555555555556,0.5567789684974646
0.08333333333333334,0.5735764363510462
0.08611111111111111,0.5901360972177645
0.08888888888888889,0.6064510853988134
0.09166666666666667,0.6225146366376196
0.09444444444444444,0.6383200909243283
0.09722222222222222,0.6538608952570697
0.1,0.6691306063588583
0.10277777777777779,0.684122893349
0.10555555555555556,0.6988315403679
0.10833333333333334,0.7132504491541817
0.11111111111111112,0.7273736415730487
0.11388888888888889,0.7411952620948437
0.11666666666666667,0.754709580222772
0.11944444444444445,0.7679109928687886
0.12222222222222223,0.7807940266766593
0.125,0.7933533402912352
0.1277777777777778,0.8055837265729995
0.13055555555555556,0.8174801147569666
0.13333333333333333,0.8290375725550417
0.13611111111111113,0.8402513082009657
0.1388888888888889,0.8511166724369997
0.14166666666666666,0.8616291604415257
0.14444444444444446,0.8717844136967625
0.14722222222222223,0.8815782217958232
0.15,0.8910065241883678
0.1527777777777778,0.9000654118641213
0.15555555555555556,0.9087511289735644
0.15833333333333333,0.917060074385124
0.16111111111111112,0.9249888031782162
0.1638888888888889,0.932534028071522
0.16666666666666669,0.9396926207859084
0.16944444444444445,0.9464616133414243
0.17222222222222222,0.9528381992878361
0.17500000000000002,0.958819734868193
0.17777777777777778,0.964403740114939
0.18055555555555555,0.969587899878116
0.18333333333333335,0.9743700647852352
0.18611111111111112,0.978748252132414
0.18888888888888888,0.9827206467064133
0.19166666666666668,0.9862856015372314
0.19444444444444445,0.9894416385809445
0.19722222222222224,0.9921874493325091
0.2,0.9945218953682734
0.20277777777777778,0.9964440088179716
0.20555555555555557,0.9979529927660075
0.20833333333333334,0.9990482215818578
0.2111111111111111,0.9997292411794617
0.2138888888888889,0.9999957692054863
0.21666666666666667,0.9998476951563913
0.21944444444444444,0.9992850804242445
0.22222222222222224,0.9983081582712682
0.225,0.996917333733128
0.22777777777777777,0.9951131834510031
0.23055555555555557,0.9928964554325089
0.23333333333333334,0.9902680687415703
0.23611111111111113,0.987229113117374
0.2388888888888889,0.9837808485225588
0.24166666666666667,0.9799247046208296
0.24444444444444446,0.9756622801842142
0.24722222222222223,0.970995342430206
0.25,0.9659258262890683
0.25277777777777777,0.9604558336016056
0.2555555555555556,0.9545876322477319
0.25833333333333336,0.9483236552061992
0.2611111111111111,0.9416664995458752
0.2638888888888889,0.9346189253489884
0.26666666666666666,0.9271838545667874
0.26944444444444443,0.9193643698080891
0.27222222222222225,0.9111637130612169
0.275,0.9025852843498605
0.2777777777777778,0.8936326403234123
0.28055555555555556,0.8843094927823669
0.2833333333333333,0.8746197071393959
0.28611111111111115,0.8645673008167305
0.2888888888888889,0.8541564415805254
0.2916666666666667,0.8433914458128856
0.29444444444444445,0.8322767767222777
0.2972222222222222,0.8208170424930671
0.3,0.8090169943749475
0.3027777777777778,0.7968815247130531
0.3055555555555556,0.7844156649195755
0.30833333333333335,0.7716245833877199
0.3111111111111111,0.7585135833488688
0.3138888888888889,0.7450881006738437
0.31666666666666665,0.7313537016191706
0.3194444444444445,0.7173160805192891
0.32222222222222224,0.7029810574256615
0.325,0.6883545756937539
0.3277777777777778,0.6734426995189001
0.33055555555555555,0.6582516114220638
0.33333333333333337,0.6427876096865391
0.33611111111111114,0.6270571057466613
0.3388888888888889,0.6110666215295996
0.3416666666666667,0.5948227867513413
0.34444444444444444,0.5783323361679863
0.3472222222222222,0.5616021067834929
0.35000000000000003,0.5446390350150269
0.3527777777777778,0.5274501538170993
0.35555555555555557,0.5100425897656751
0.35833333333333334,0.49242356010346716
0.3611111111111111,0.47460036974764025
0.36388888888888893,0.45658040826116525
0.3666666666666667,0.4383711467890773
0.36944444444444446,0.41998013496090925
0.37222222222222223,0.40141499776058914
0.375,0.38268343236508945
0.37777777777777777,0.3637932049531514
0.3805555555555556,0.34475214748539396
0.38333333333333336,0.3255681544571566
0.3861111111111111,0.30624917962540776
0.3888888888888889,0.2868032327110902
0.39166666666666666,0.2672383760782566
0.3944444444444445,0.2475627213913856
0.39722222222222225,0.22778442625225323
0.4,0.20791169081775887
0.4027777777777778,0.18795275440011164
0.40555555555555556,0.16791589205077706
0.4083333333333333,0.14780941112961038
0.41111111111111115,0.12764164786059415
0.4138888888888889,0.10742096387560701
0.4166666666666667,0.08715574274765775
0.41944444444444445,0.06685438651502697
0.4222222222222222,0.046525312197746686
0.425,0.02617694830787298
0.4277777777777778,0.0058177313549934466
0.4305555555555556,-0.014543897651582814
0.43333333333333335,-0.034899496702501344
0.4361111111111111,-0.055240626288448606
0.4388888888888889,-0.075558852899208
0.4416666666666667,-0.09584575252022455
0.4444444444444445,-0.11609291412523057
0.44722222222222224,-0.13629194316349458
0.45,-0.15643446504023117
0.4527777777777778,-0.1765121285887392
0.45555555555555555,-0.19651660953283043
0.45833333333333337,-0.21643961393810338
0.46111111111111114,-0.2362728816506416
0.4638888888888889,-0.25600818972170586
0.4666666666666667,-0.27563735581699944
0.46944444444444444,-0.2951522416090939
0.47222222222222227,-0.3145447561516139
0.47500000000000003,-0.33380685923377135
0.4777777777777778,-0.35293056471386913
0.48055555555555557,-0.37190794383038706
0.48333333333333334,-0.39073112848927394
0.4861111111111111,-0.40939231452609254
0.48888888888888893,-0.42788376494165486
0.4916666666666667,-0.44619781310980916
0.49444444444444446,-0.46432686595605716
0.49722222222222223,-0.48226340710566895
0.5,-0.5000000000000001
0.5027777777777778,-0.5175292909797198
0.5055555555555555,-0.5348440123336644
0.5083333333333333,-0.5519369853120581
0.5111111111111112,-0.5688011231028522
0.513888888888889,-0.5854294337699412
0.5166666666666667,-0.6018150231520487
0.5194444444444445,-0.6179510977210735
0.5222222222222223,-0.6338309673987107
0.525,-0.6494480483301839
0.5277777777777778,-0.6647958656139379
0.5305555555555556,-0.679868055986157
0.5333333333333333,-0.6946583704589973
0.5361111111111111,-0.7091606769114438
0.5388888888888889,-0.723368962631708
0.5416666666666667,-0.7372773368101245
0.5444444444444445,-0.7508800329814995
0.5472222222222223,-0.7641714114159132
0.55,-0.7771459614569711
0.5527777777777778,-0.7897983038065438
0.5555555555555556,-0.8021231927550437
0.5583333333333333,-0.8141155183563193
0.5611111111111111,-0.8257703085462543
0.5638888888888889,-0.8370827312042068
0.5666666666666667,-0.848048096156426
0.5694444444444444,-0.8586618571206132
0.5722222222222223,-0.8689196135908304
0.5750000000000001,-0.8788171126619656
0.5777777777777778,-0.8883502507930044
0.5805555555555556,-0.8975150755083727
0.5833333333333334,-0.9063077870366502
0.5861111111111111,-0.9147247398859674
0.5888888888888889,-0.9227624443554423
0.5916666666666667,-0.9304175679820246
0.5944444444444444,-0.937686936922145
0.5972222222222222,-0.9445675372676049
0.6,-0.9510565162951535
0.6027777777777777,-0.9571511836492388
0.6055555555555556,-0.9628490124574377
0.6083333333333334,-0.9681476403781079
0.6111111111111112,-0.973044870579824
0.6138888888888889,-0.9775386726521917
0.6166666666666667,-0.981627183447664
0.6194444444444445,-0.9853087078540095
0.6222222222222222,-0.9885817194971117
0.625,-0.9914448613738104
0.6277777777777778,-0.99389694641452
0.6305555555555555,-0.9959369579753928
0.6333333333333333,-0.9975640502598242
0.6361111111111112,-0.9987775486691226
0.638888888888889,-0.9995769500822006
0.6416666666666667,-0.9999619230641713
0.6444444444444445,-0.9999323080037622
0.6472222222222223,-0.9994881171794908
0.65,-0.9986295347545738
0.6527777777777778,-0.9973569167005722
0.6555555555555556,-0.9956707906498043
0.6583333333333333,-0.9935718556765876
0.6611111111111111,-0.9910609820073987
0.6638888888888889,-0.9881392106600759
0.6666666666666667,-0.984807753012208
0.6694444444444445,-0.9810679902988925
0.6722222222222223,-0.9769214730400708
0.675,-0.9723699203976766
0.6777777777777778,-0.9674152194628638
0.6805555555555556,-0.962059424473613
0.6833333333333333,-0.9563047559630354
0.6861111111111111,-0.9501535998387312
0.6888888888888889,-0.9436085063935834
0.6916666666666667,-0.9366721892483977
0.6944444444444444,-0.9293475242268224
0.6972222222222223,-0.9216375481630233
0.7000000000000001,-0.9135454576426008
0.7027777777777778,-0.9050746076772697
0.7055555555555556,-0.896228510313863
0.7083333333333334,-0.8870108331782216
